#1.2											
17256	10										
NAME	Description	s516	s518	s519	s520	s521	s522	s523	s525	s526	s527
DRD3	DRD3	3.85995092659641	3.77711271404586	3.64083493933054	3.7497961996802	3.74397612278919	3.7653228279402	3.61996581951906	3.76553326933475	3.84663660883391	3.6662076380055
C5orf26	C5orf26	10.4698530595372	9.41231076189932	8.56652978262417	9.078498261849	9.08254767125357	9.22063088279778	9.4712820133189	9.28750652722196	9.36043038603055	9.30051748840016
C11orf73	C11orf73	9.59067418872886	8.51724394591435	9.6421378719581	8.88935058988891	8.24849671802577	9.74090449670767	9.9801194381599	9.29063144543254	8.82721097900846	8.9453798029903
PTP4A2	PTP4A2	11.0647156326663	11.2736445177424	11.9970958175345	11.1714013092751	11.6887487750745	11.1432967912598	11.5418405778817	11.5303275080522	11.1353506028115	11.763808566236
HPCA	HPCA	5.36467397529405	5.69998275402238	5.82975960164761	5.14592934795	5.18750642571475	5.23783358009726	5.40973586377187	5.58386276857348	5.23071327261976	5.28622933292556
SEC14L1	SEC14L1	8.00389461701475	7.53248434567248	7.48434007726215	8.49518750738484	7.67073771130734	7.61571999025009	9.79684564757265	7.29419765773673	7.45749761313956	8.38568917569178
CHFR	CHFR	7.85894377664515	7.20576327604843	7.99993292520694	7.86887679947448	7.7042156391235	7.50312476543333	7.21561149922837	7.66441538252616	8.03308166355942	7.67342489601467
EMILIN1	EMILIN1	6.32793400595437	6.1560742784675	6.95037826305613	7.67963236239246	5.6809846276946	8.08472178956521	8.19119419091206	7.37475799884019	6.72045678586775	5.53530302708671
NDUFS4	NDUFS4	8.93234975748927	9.74706099984884	8.89586562704525	9.07538872490275	9.98370793201864	8.62779112497129	9.17916741458871	8.29379310190554	9.08533451442782	9.51086422982433
COL18A1	COL18A1	8.62652005957597	9.32815540446678	9.41343631249613	9.37312588155754	8.96983072505318	9.6438488151398	9.51934902541004	9.17907247569218	9.3502735578756	9.0318462224608
PDZD3	PDZD3	5.7100131942215	5.83650154288934	5.79616658486197	5.41170479969322	5.59701785087935	5.34509522690984	5.70291118678481	5.8213324712514	5.6503714036014	5.93280343847985
C9orf16	C9orf16	8.58419582769826	8.0987593184612	8.20238661975162	7.95387387901047	9.04421366179085	8.58523650039059	9.08970650118035	7.78805644841909	8.51872866381155	7.93511135207222
ERBB2IP	ERBB2IP	9.07533355332858	8.95123819621062	9.48780679815224	9.16407215588099	9.0134368380975	9.09471221968082	9.17538233901178	8.87833909835473	9.29062357162005	9.80642158976939
EMX2	EMX2	5.84857337276021	9.50098905596536	10.7120020376685	9.3981009421026	9.52655332485915	9.16281817156785	8.73639191798181	9.90148333837027	9.9845958620042	9.17173617903521
FUS	FUS	9.09779923230029	8.88680157218998	9.32679277160595	8.63480783809468	9.24158448342545	8.46570016267638	9.00651031042901	9.02754327185255	8.5267221356849	8.54954063066
TF	TF	4.55954898908281	4.91264058648329	4.46738017107771	5.70619730586751	5.3089223815028	4.59816838740328	4.97123918792577	5.38700061343963	4.54771662270052	4.76645166874758
CXorf56	CXorf56	6.91215977408478	6.74729317825623	7.71939686391376	6.45021801155279	6.89663552929225	6.69825966019412	6.95332828032631	6.98137826892406	6.82435397512386	7.12589930786628
CLCN4	CLCN4	4.90736564812376	5.05231845680157	4.71547797238652	4.72294445298442	5.14346433764368	4.54583964966254	5.72630288520385	5.02067582431182	4.66774219511594	5.05168590335787
C11orf72	C11orf72	6.14235187650985	6.21218747273241	6.2918784803856	6.31068516531012	6.04910420865527	6.02578267760286	6.00535333449893	6.16174698409997	6.21273770950254	6.09880444735091
NPR1	NPR1	8.06680331154089	9.81880078724372	7.93250763844015	7.65547875168538	8.79093110409762	7.986717012369	6.86785428286395	6.38892751434008	7.72591019345706	8.47561432903077
ELAC2	ELAC2	7.8126096804749	7.8154412487944	7.55960873449714	7.99529048783488	8.0187649117013	7.77946608679731	8.85588379771758	7.9740128589943	8.1082052216611	7.92872826459413
ASS1	ASS1	12.2699520489272	11.7190646623104	11.581125054867	11.1987702466764	12.2100325984587	12.0002749740524	11.3171633327599	10.3970469486854	10.4544411288179	11.5822613364956
USP42	USP42	6.51903065685073	6.91317859204003	6.62996931799608	6.57607105710703	6.78405218640758	6.64942536939658	7.68016461931538	6.81704746668384	6.87689881167497	6.77244436001746
POLR2J	POLR2J	9.80509861345657	9.96254647770996	10.206214450744	9.47027594793014	10.1146797913445	9.14294372788622	10.2124048019966	9.68006307839256	10.0471235792024	9.70854412416786
SEC23IP	SEC23IP	8.36522137222449	7.84432083702782	9.16396516595678	7.7160890939453	7.61507515920672	7.70712043662324	8.33627349797671	7.98557409953766	8.22325934647725	8.40686530011758
UQCRC1	UQCRC1	10.2895792076822	9.71599497128354	9.64126327954294	9.27892241107718	10.0279201662893	9.72418532641455	9.43046965212318	9.03782441400513	9.3104957398743	9.54272985167133
C1orf71	C1orf71	6.13632342786653	6.76442122479679	5.67020769253307	5.61619029712076	5.67445964207778	5.59250106415491	6.12316927660539	5.69117685254192	5.6970432728647	5.60158798029574
ADAM23	ADAM23	5.23803483125704	5.43004846246906	5.3937536309039	5.2852006940387	5.1036034914918	5.06741548581761	5.6412974618763	5.28080587849614	5.15842509192498	4.96027862492762
POLG	POLG	6.37282707505215	6.74427204321615	7.00032999696296	6.71247651742143	7.3224720078649	6.58590293923655	6.84271776846748	7.4246041908183	7.16287455208607	6.58758239725394
TFR2	TFR2	5.12318333044145	5.57286129533988	5.50074087698427	4.95646221559767	5.11860686801424	5.03760560032684	5.53461041913252	4.98071173524711	5.62578040000537	5.29674764637893
RICTOR	RICTOR	6.88113795852973	6.58363165860238	6.6476890860714	6.8801112967145	7.71879111312786	6.68064743126124	8.05669459842432	6.46970329305669	7.00372034318278	7.39532205543516
MGC39606	MGC39606	6.35839070054752	6.49287441869121	5.24671856642727	6.08628365108543	7.10200259200778	6.11720505777672	7.46601682297567	6.10356619582169	7.54665334765496	5.14953037601668
C19orf55	C19orf55	5.32946830074893	5.51068872461802	5.61358153376878	5.47967000592967	5.42485684990505	5.26165048581536	5.56337469937796	5.62672646811468	5.6651407079063	5.85648898010862
SNAPC1	SNAPC1	7.09652327002999	6.8009495534649	6.82503223118563	6.99689917651087	7.37652327197757	6.84363223225767	7.13666685138308	6.8768532966366	7.88730903980867	7.57776418223838
GNA11	GNA11	8.59461710407862	8.56156088438076	8.1933681912273	7.91383141928199	7.83036703853418	8.00684275865984	8.11117738833083	7.83533070556013	7.6621576632311	7.61398848790122
CCDC52	CCDC52	5.68097357859912	5.79561987451337	5.6246514598759	5.43432738370339	6.44406689973532	5.43561418431359	6.08625951312489	6.35866917395033	6.20588942832598	6.2646165522878
FSIP1	FSIP1	3.86759604263449	3.8038704766457	3.77107986438947	3.77166708004522	3.96449607972465	3.61729212911056	3.77497170218038	3.51065359687149	4.06098744052544	3.79925098473608
IGSF11	IGSF11	3.9070826530487	4.74182841972351	4.0720012312391	3.94375256225486	5.21113272340145	4.34800421898836	5.69364317243192	5.47967481602254	3.83072041254558	7.04470794834865
UPF3A	UPF3A	8.87665979486909	7.99655882597048	9.68567723344096	8.83703798763498	8.72806478297209	8.08884192789038	9.44716661123896	9.81833417813425	8.28863588775106	8.33022074661046
LAGE3	LAGE3	8.57517428549806	9.58135518739081	9.97027918110304	8.1458146305868	8.4166501388718	9.03354012353264	9.78913321223783	8.18946958071548	8.6254978297386	9.660646526345
CHST6	CHST6	4.80283788330904	7.51373229382382	4.71830490766042	4.46016839176685	5.92889575660349	5.33907006947556	5.81722941471695	4.75495935090404	5.86404583541842	6.5387968402343
UNC13B	UNC13B	6.87520414084259	8.23798218783167	8.18466910974098	8.12183685666872	7.33606083536623	8.08490406146284	7.38032497949495	7.66465408802883	7.40227800087728	8.2907186169136
TTLL4	TTLL4	7.26548757195043	7.14632084164144	7.64469192093415	6.85492020742542	7.325588878249	6.75966330522408	7.270540433984	7.31846626798544	7.56989523258955	7.54854784173639
ZNF687	ZNF687	6.3922648770272	6.33240894133484	6.32588747602374	5.91808053520234	6.11640456727038	5.96904269211588	5.96590333026887	6.2933090008161	6.04911152264548	6.39200827950809
SDC2	SDC2	6.76451537899677	6.57152039534901	7.12267351495945	8.20758053308067	6.24614126438334	8.3740827083098	8.78975242296064	7.06766280999944	7.06151062369291	8.04222145859547
COX7A2	COX7A2	12.1852520243853	12.4381005685085	12.7415336434079	11.8548096152572	12.2666634584058	12.1294743668934	12.4974971370564	12.3385141537809	11.7231097005171	12.1927822275872
LAMB4	LAMB4	4.11026775581508	4.34459160733452	4.29215688870315	4.23280018041321	4.18577891087444	4.21232983897512	4.17959995307142	4.30037700047888	4.16726377312385	4.15755387317806
FAM24A	FAM24A	4.00628172922808	4.12828135682411	4.21400896742193	3.83649248969592	4.05750229780534	4.00039430233022	4.14591551395493	4.10019712768667	4.02020087726798	4.05189794666503
GPHB5	GPHB5	5.8859724267131	5.92524619139885	5.9062004820436	5.70581386439814	5.76357153428939	5.37340643772784	5.79476715159745	5.89764164108642	5.75757729873535	5.87594588042931
EIF3EIP	EIF3EIP	12.2115868264772	11.5362025055284	11.5222263937642	11.7998616211236	11.8429196158078	11.3586345689089	11.9966558801678	11.498766199873	12.0596372329488	11.7939966511913
HABP4	HABP4	5.76912929499202	5.91157814428411	5.8226571817001	6.24010695977167	5.84158699715242	6.12707932785894	6.28002380710793	6.32778821511453	5.529944375654	6.02433636395268
TMEM125	TMEM125	8.5940391085065	8.30499336485216	9.1899056758685	7.0416195513541	9.12437551307782	9.06985634530334	8.66078599520485	7.96962690715559	8.68127455575197	9.33992772845606
CNTN2	CNTN2	4.78964836080511	4.87531168062946	4.89477660250316	4.74358728842178	4.76833821106332	4.56678385137752	4.74854359396353	4.89347124225557	4.7330296008235	5.02410619251407
ASNSD1	ASNSD1	10.0664019493587	10.0323819287843	8.73091215901533	9.23629789715856	9.95296310058954	9.39816867528432	9.49782224135919	9.50678818693184	9.54594331596298	9.82111356340302
FUT4	FUT4	5.68663602311229	5.88774689752091	5.37512960545604	6.26837708830448	5.3028509934469	6.47964398181576	6.46019289438731	5.76159089728036	5.82187721195613	5.59404799548877
ACF	ACF	4.85979674789839	4.98172457060031	5.00435455765544	4.73543114034029	4.92073283271954	4.69318936857482	4.66554335232001	4.9280992280409	5.1328906492261	4.98070641916569
RP9	RP9	7.34633842384811	7.49913896213716	7.5100686122947	7.38325907089191	6.89261220296819	8.09525551594789	8.7504617602468	7.72683399784899	7.7560414390637	8.27388834572645
LOC158381	LOC158381	3.44247531078869	3.68685558925756	3.80548922773184	3.47589271289096	3.39388911020353	3.29115369256689	3.402015368911	3.44064945653152	3.46737718568905	3.49274059009675
CDH8	CDH8	4.64014385688274	4.83639405662838	4.78268223535919	4.53139669159133	4.7137233821405	4.61258113684215	4.72782782757491	4.59119816688098	4.6153833534528	4.81263758697737
AGPS	AGPS	7.675799429356	7.8350629135671	5.97732237802106	6.87745021623106	8.19954819375959	7.1232794929048	8.10714650203965	6.70934869000768	7.4202446256797	9.36936850462815
C4orf18	C4orf18	5.80271376073698	5.95530128064978	6.11231859495952	7.06642691458401	5.58090270416635	7.26347896981098	7.51702150299036	6.64710550405581	6.30943236030641	5.34402074330244
CLEC4GP1	CLEC4GP1	4.78852488716922	4.98565982335883	4.75921283438047	5.6722778205259	4.74793224434007	4.99859370060619	5.19560980522765	4.8273571457826	4.83792151659035	5.05983458130722
PECI	PECI	9.37006490108419	9.05357063521695	8.26310984691746	8.57140038003192	9.2573872671689	8.01091629861245	8.82112242159086	8.79201704856399	8.47421850833296	9.47636859890188
UNG	UNG	9.88864562330807	7.54327578076299	9.13066654833065	8.3837455512429	8.84227494784663	8.18634308911092	8.4545899780205	9.22533940323881	8.94284941595853	8.63105646067983
GSTP1	GSTP1	10.4943381450123	11.2050382084956	11.7790263682673	10.7551993303349	11.4130475781517	11.0105721541142	11.5192271104329	10.9822357710536	11.4084448104154	11.7343844410945
DCUN1D5	DCUN1D5	10.0320862636741	9.16188380843846	9.67698318820606	9.27426140528285	10.0663666359667	10.2279331713425	10.1373179581708	9.52518252786854	9.84578615374358	9.17666440844523
DKFZP564J0863	DKFZP564J0863	6.25641329596632	6.28233523576507	5.96742047722978	5.57880351544252	6.03603556907036	5.70889012037201	6.20772990711872	5.71349654030427	5.88364637948584	7.87204271738014
SLC9A3R1	SLC9A3R1	8.03432377282762	8.1638976216034	8.30149940459498	7.43176729168256	8.40737111831637	7.37028751199028	8.049090079251	6.8864575793151	7.74554467150416	7.26467667898653
BCDO2	BCDO2	5.1367572700388	5.40898867536526	5.29690416749665	5.38030674569261	5.77997287951211	5.50023429894293	5.83671928396873	5.89180020187225	5.04634818603665	5.26284469649738
CHMP7	CHMP7	6.97548249735487	6.70913830680278	7.11931161681434	7.26575152188429	7.1196179564017	7.22707972838474	6.94950054052953	6.97013055988077	7.11932317499248	6.4257221153934
REM2	REM2	5.37808247594803	5.38357273107589	4.56048782621878	4.98989034728213	5.24802382051351	4.87367803102624	6.21048496699299	4.9584619140306	4.50425697381023	5.28789833997159
DNHD1	DNHD1	5.18167760982494	5.50211844803728	5.20764650976215	5.21851401612441	5.23196689244889	5.45602873109788	5.67449584852265	6.05409386401614	5.45538629881032	6.11283510398702
FKBP4	FKBP4	8.09790738638381	9.20280687413856	7.8765385854794	7.78891563433963	9.41751918003744	8.59921049977921	9.49809101525699	8.96259457477099	9.03573612194904	9.2961201314146
MGC11102	MGC11102	7.58660548965283	6.9599676290644	7.36680590263177	7.00066988885841	7.26905503447122	7.24042334583607	7.36427534926802	6.72862845993415	7.25421898503397	7.67162938906762
ZNF350	ZNF350	6.40645870124595	6.9212607459938	6.74819581888687	6.43302223690308	6.06430645185935	7.12775429376495	6.6676650025714	5.80224635675299	6.75413669810639	6.5807180373611
BST1	BST1	5.44401392983234	5.21841350146465	6.74206216147086	7.3031629761587	6.13088724368638	5.99272634885249	6.39378007327369	6.23506440275386	7.03222619919689	5.75262381132208
KISS1R	KISS1R	8.4454146390285	5.86334673145435	7.89144191619085	5.74859774391671	4.1757930236183	4.49412801575447	4.69869205713768	4.30489229437394	5.73280380834433	6.00883686647867
NCR2	NCR2	5.53362904112112	5.59954639104581	5.66113221568921	5.47661890461002	5.3366487485377	5.40563801892393	5.48679673088547	5.63090131579098	5.53984060372499	5.65830988752794
DEFB125	DEFB125	3.63917165500553	3.95177916199728	3.95214144140172	3.90029359899767	3.70690087777807	3.52405478910249	3.49716781661405	3.75683746071782	3.64350579793006	3.73347580438994
UBE2W	UBE2W	6.99784456592862	6.64997173571314	6.61530723728044	6.57590307747365	6.17740615476599	6.46869873558638	6.56422195624768	6.49918994628774	6.97388318522701	6.57443484617709
C10orf99	C10orf99	4.23807070351569	4.21261126416111	5.3407858284712	4.25858328540159	4.01131035931281	3.93586536300761	4.10004405640739	4.67864161412898	3.99279635218458	4.15339400315911
KRT15	KRT15	6.55289197347739	5.39910708551078	5.46395897081343	5.6752758982499	5.73495898482149	6.97108899866627	4.9563614443921	4.95329115364754	7.41533972712891	5.86081589802069
SCN11A	SCN11A	4.71804438796307	4.57842106615375	4.527920554301	4.85371255356244	5.23573379014979	4.5800572517495	4.89451712365442	4.84593198165441	4.67156633307241	4.72489246125727
GFI1	GFI1	4.60446511471666	4.70345045132482	4.43061040415998	5.46871526438975	4.42722638510386	4.81598743654876	4.43745226016121	4.81960785481368	4.97060393497953	5.01000966987557
RDHE2	RDHE2	4.1333449679949	4.67390015856579	4.07430531111509	4.1148654645118	5.74741017545682	3.95239227214194	6.44699895323501	5.22152000901985	5.31259924038396	6.3079998252874
FHL1	FHL1	6.55814682885124	5.79630058098815	6.03004472339385	9.57247911777278	8.08780142523926	7.8903710712137	7.14689988343599	7.91813259506909	6.04211439326606	4.82473300275029
SMC6	SMC6	7.25202580843651	7.14003182849944	7.58677955654632	7.17715656532282	6.89363658287586	7.3007572358904	7.64583914844647	7.73085205614757	7.06966757369541	6.89952804397587
GATA1	GATA1	5.26002363381747	5.37737391965437	5.57869976550933	5.23194565869183	5.21613866810085	5.15963193630927	5.1801495515359	5.39620233668588	5.27880957429888	5.40573434964998
OSGEP	OSGEP	7.41266132302906	7.92511133462148	7.4200526006236	7.26027063611569	7.51118162999499	7.63237568400998	7.56855679019213	7.54758519755682	7.50118761701995	8.09332100277625
TTTY14	TTTY14	5.37386997276272	5.42494012033482	5.61673694416781	4.9243259442219	5.06349992067479	4.9780190302303	4.78191385401355	5.42601080596829	5.28887578764725	5.08250901514887
LPIN3	LPIN3	5.29198566411551	5.54381572272043	5.60591983948242	4.82539244629469	5.06552132034272	4.99670492194589	5.05409419532321	5.34358180741669	5.00524486861494	5.29233736186004
RPL4	RPL4	13.2596796270231	12.7491600053387	12.436447988032	12.8841625056046	13.6626972742549	13.0796968492341	13.5598409246255	12.3327454603644	13.0555416120572	12.2645362362882
RBPMS	RBPMS	7.06223327359646	6.22865519223072	6.23469846046029	7.55359918027523	7.37386984004205	7.10351001039539	6.27543513834258	7.64868913588906	6.51900545317226	6.4636988515431
PRPF3	PRPF3	8.32715431957171	7.83531865695237	8.73828423587311	7.70412918384335	8.02256169059538	8.45691460010783	8.72249904476217	8.48038986141108	7.9977625774586	8.01366871792612
EMR1	EMR1	4.58146368869346	4.72208842623779	4.48114952474489	4.79664942752325	4.42274465843717	4.76073628959079	4.34118257978671	4.61492929132629	4.52195070082453	4.70728255580194
SPATA19	SPATA19	4.47636859890188	4.3372489464926	4.3180136924359	4.34873625743997	4.53999308144559	4.23603609599182	4.27785492824506	4.46661023375104	4.67342996429514	4.64381832557743
